NUM,MAKER_NM,FOOD_NM_KR,FOOD_CAT1_NM,SERVING_SIZE,NUTRI_AMOUNT_SERVING,Z10500,AMT_NUM1,AMT_NUM2,AMT_NUM3,AMT_NUM4,AMT_NUM5,AMT_NUM6,AMT_NUM7,AMT_NUM8,AMT_NUM9,AMT_NUM10,AMT_NUM11,AMT_NUM12,AMT_NUM13,AMT_NUM14,AMT_NUM15,AMT_NUM16,AMT_NUM17,AMT_NUM18,AMT_NUM19,AMT_NUM20,AMT_NUM21,AMT_NUM22,AMT_NUM23,AMT_NUM24,AMT_NUM25,AMT_NUM26,AMT_NUM27,AMT_NUM28,AMT_NUM29,AMT_NUM30,AMT_NUM31,AMT_NUM32,AMT_NUM33,AMT_NUM34,AMT_NUM35,AMT_NUM36,AMT_NUM37,AMT_NUM38,AMT_NUM39,AMT_NUM40,AMT_NUM41,AMT_NUM42,AMT_NUM43,AMT_NUM44,AMT_NUM45,AMT_NUM46,AMT_NUM47,AMT_NUM48,AMT_NUM49,AMT_NUM50,AMT_NUM51,AMT_NUM52,AMT_NUM53,AMT_NUM54,AMT_NUM55,AMT_NUM56,AMT_NUM57,AMT_NUM58,AMT_NUM59,AMT_NUM60,AMT_NUM61,AMT_NUM62,AMT_NUM63,AMT_NUM64,AMT_NUM65,AMT_NUM66,AMT_NUM67,AMT_NUM68,AMT_NUM69,AMT_NUM70,AMT_NUM71,AMT_NUM72,AMT_NUM73,AMT_NUM74,AMT_NUM75,AMT_NUM76,AMT_NUM77,AMT_NUM78,AMT_NUM79,AMT_NUM80,AMT_NUM81,AMT_NUM82,AMT_NUM83,AMT_NUM84,AMT_NUM85,AMT_NUM86,AMT_NUM87,AMT_NUM88,AMT_NUM89,AMT_NUM90,AMT_NUM91,AMT_NUM92,AMT_NUM93,AMT_NUM94,AMT_NUM95,AMT_NUM96,AMT_NUM97,AMT_NUM98,AMT_NUM99,AMT_NUM100,AMT_NUM101,AMT_NUM102,AMT_NUM103,AMT_NUM104,AMT_NUM105,AMT_NUM106,AMT_NUM107,AMT_NUM108,AMT_NUM109,AMT_NUM110,AMT_NUM111,AMT_NUM112,AMT_NUM113,AMT_NUM114,AMT_NUM115,AMT_NUM116,AMT_NUM117,AMT_NUM118,AMT_NUM119,AMT_NUM120,AMT_NUM121,AMT_NUM122,AMT_NUM123,AMT_NUM124,AMT_NUM125,AMT_NUM126,AMT_NUM127,AMT_NUM128,AMT_NUM129,AMT_NUM130,AMT_NUM131,AMT_NUM132,AMT_NUM133,AMT_NUM134,AMT_NUM135,AMT_NUM136,AMT_NUM137,AMT_NUM138,AMT_NUM139,AMT_NUM140,AMT_NUM141,AMT_NUM142,AMT_NUM143,AMT_NUM144,AMT_NUM145,AMT_NUM146,AMT_NUM147,AMT_NUM148,AMT_NUM149,AMT_NUM150,AMT_NUM151,AMT_NUM152,AMT_NUM153,AMT_NUM154,AMT_NUM155,AMT_NUM156,AMT_NUM157
75465,크라운식품,잼무브생생제로티스틱,음료류,100mL,200ml,20.00mL,7.00,,0.90,0.20,,0.40,0.00,,,,,,8.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75542,웅진식품㈜,티즐 제로 애플시나몬,음료류,100mL,200ml,280.000mL,0.00,,0.00,0.00,,1.54,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75543,㈜삼양패키징 광혜원 공장,티즐 제로 유자그린티,음료류,100mL,200ml,500.000mL,1.00,,0.00,0.00,,1.32,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75544,㈜삼양패키징 광혜원 공장,티즐 제로 피치우롱티,음료류,100mL,200ml,500.000mL,1.00,,0.00,0.00,,1.34,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75674,엔에이치씨바이오텍㈜,감미루트 제로 매실차,음료류,100g,200ml,15.00g,250.000,,0.47,0.19,,52.09,11.73,,,,,,81.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75675,엔에이치씨바이오텍㈜,감미루트 제로 수정과,음료류,100g,200ml,15.00g,250.000,,0.02,0.05,,62.71,6.61,,,,,,89.00,,,,,,,,,,0.00,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75676,엔에이치씨바이오텍㈜,감미루트 제로 식혜,음료류,100g,200ml,15.00g,200.000,,0.77,0.05,,44.89,5.88,,,,,,60.00,,,,,,,,,,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75777,롯데칠성음료㈜,립톤제로복숭아 아이스티,음료류,100g,200ml,500.000mL,2.00,,0.04,0.02,,0.51,0.00,,,,,,13.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75836,동원시스템즈㈜ 횡성공장,봉봉 아이스티 제로 복숭아,음료류,100g,200ml,500.000mL,1.00,,0.05,0.05,,0.21,0.00,,,,,,11.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75837,동원시스템즈㈜ 횡성공장,봉봉 아이스티 제로 자몽,음료류,100g,200ml,500.000mL,1.00,,0.06,0.07,,0.10,0.00,,,,,,7.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75884,롯데칠성음료㈜,실론티복숭아제로,음료류,100g,200ml,500.000mL,1.00,,0.00,0.00,,1.24,0.00,,,,,,1.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75946,(주)자연농장,이강베 제로밀크티,음료류,100g,200ml,100.000g,37.00,,0.10,0.06,,8.00,7.00,,,,,,12.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75947,(주)자연농장,이강베 제로복숭아아이스티,음료류,100g,200ml,100.000g,34.00,,0.10,0.06,,8.00,7.00,,,,,,12.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75954,㈜삼양패키징 광혜원 공장,일화차시 제로 키위그린티,음료류,100g,200ml,500.000mL,1.00,,0.01,0.03,,0.19,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75955,㈜삼양패키징 광혜원 공장,일화차시 제로 피치캐모마일티,음료류,100g,200ml,500.000mL,1.00,,0.00,0.00,,0.19,0.15,,,,,,4.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75956,㈜삼양패키징 광혜원 공장,일화차시 제로 허니자몽블랙티,음료류,100g,200ml,500.000mL,1.00,,0.02,0.03,,0.22,0.15,,,,,,4.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75970,㈜삼양패키징 광혜원 공장,제로 아이스티 샤인&라임,음료류,100g,200ml,500.000mL,1.00,,0.00,0.00,,0.20,0.00,,,,,,1.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75971,㈜삼양패키징 광혜원 공장,제로 아이스티 화이트피치,음료류,100g,200ml,500.000mL,1.00,,0.00,0.00,,0.20,0.00,,,,,,1.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76019,㈜삼양패키징 광혜원 공장,티즐 제로 딸기루이보스,음료류,100g,200ml,500.000mL,1.00,,0.00,0.00,,1.76,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76049,(주)자연농장,호랑이생강청 제로,음료류,100g,200ml,100.000g,34.00,,0.09,0.06,,8.24,7.12,,,,,,12.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76124,엔에이치씨바이오텍㈜,감미루트 제로 오미자차,음료류,100g,200ml,15.00g,150.000,,0.30,1.98,,37.37,4.66,,,,,,51.00,,,,,,,,,,0.00,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76247,농업회사법인 현대에프엔비 주식회사,바론순수 제로 생강청,음료류,100g,200ml,500.000g,12.00,,0.33,0.18,,30.80,0.68,,,,,,5.00,,,,,,,,,,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76316,롯데칠성음료㈜,실론티그린애플제로,음료류,100mL,200ml,500.000mL,1.00,,0.02,0.00,,1.24,0.00,,,,,,1.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76394,㈜삼양패키징,일화차시 유자민트티 제로,음료류,100mL,200ml,500.000mL,1.00,,0.01,0.02,,0.21,0.10,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76410,(주)자연농장,제로재 무설탕 생강청,음료류,100g,200ml,100.000g,34.00,,0.00,1.00,,7.00,1.00,,,,,,10.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76450,(주)유기농사랑,콜드진 생강청 제로,음료류,100g,200ml,100.000g,210.000,,0.81,0.18,,51.23,0.29,,,,,,5.00,,,,,,,,,,0.00,0.10,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76461,동원시스템즈㈜,티즐 아이스티 제로 딸기,음료류,100mL,200ml,500.000mL,1.00,,0.00,0.00,,1.80,0.00,,,,,,1.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76462,동원시스템즈㈜,티즐 아이스티 제로 복숭아,음료류,100mL,200ml,500.000mL,1.00,,0.00,0.00,,1.80,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76464,농업회사법인(주)건강한채소,티페디아제로실론홍차,음료류,100mL,200ml,100.000mL,0.00,,0.06,0.01,,1.35,0.00,,,,,,8.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76495,㈜삼양패키징,할리스 복숭아 얼그레이 제로,음료류,100mL,200ml,500.000mL,1.00,,0.05,0.01,,1.28,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76496,㈜삼양패키징,할리스 유자몽 블랙티 제로,음료류,100mL,200ml,500.000mL,1.00,,0.05,0.01,,1.29,0.00,,,,,,4.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76497,㈜삼양패키징,할리스 청귤 그린티 제로,음료류,100mL,200ml,500.000mL,0.00,,0.02,0.01,,1.29,0.00,,,,,,4.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76555,㈜쟈뎅,Homeplus Signature 자몽허니블랙티 제로,음료류,100mL,200ml,"2,100.000mL",2.00,,0.00,0.00,,1.10,0.00,,,,,,8.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76674,코비스,릴리벳 제로슈가 복숭아 아이스티 베이스,음료류,100g,200ml,600.000g,20.00,,0.00,1.00,,23.33,0.00,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76788,코비스,송슈슈 제로슈가 복숭아 아이스티 티베이스,음료류,100g,200ml,450.000g,9.00,,0.24,0.16,,36.20,0.46,,,,,,6.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76883,주식회사 푸른나무,자몽 허니  블랙 티 베이스 제로,음료류,100g,200ml,"1,050.000g",33.00,,0.00,0.20,,8.00,2.00,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76901,엔에이치씨바이오텍㈜,제로 오미자샷,음료류,100g,200ml,300.000g,200.000,,0.50,0.10,,59.50,28.90,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77134,동원시스템즈㈜ 횡성공장,복숭아 아이스티 제로,음료류,100mL,200ml,500.000mL,1.00,,0.04,0.00,,0.28,0.00,,,,,,11.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77165,롯데칠성음료㈜,실론티레몬제로,음료류,100mL,200ml,500.000mL,2.00,,0.05,0.03,,1.67,0.02,,,,,,2.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77184,연세대학교 연세유업,연세 아이스티 납작복숭아 제로,음료류,100mL,200ml,240.000mL,0.00,,0.00,0.00,,0.00,0.00,,,,,,15.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77185,연세대학교 연세유업,연세 아이스티 레몬 제로,음료류,100mL,200ml,240.000mL,0.00,,0.00,0.00,,0.00,0.00,,,,,,15.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77249,㈜삼양패키징 광혜원 공장,피치 얼그레이 제로,음료류,100mL,200ml,500.000mL,1.00,,0.05,0.00,,1.28,0.01,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77542,(주)희망그린식품,에티카 아이스티 복숭아 제로,음료류,100g,200ml,100.000g,73.00,,0.38,0.01,,97.77,2.53,,,,,,349.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77562,롯데네슬레코리아 주식회사,네스티 복숭아맛 아이스티 제로,음료류,100g,200ml,360.000g,40.00,,0.00,0.00,,96.00,0.00,,,,,,200.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77569,(주)태향,디저트39 제로당 율무차,음료류,100g,200ml,"1,000.000g",265.000,,5.36,15.56,,75.16,0.00,,,,,,280.000,,,,,,,,,,0.00,10.73,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.44,,,42.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77579,(주)스위트컵,제로 복숭아 아이스티,음료류,100g,200ml,500.000g,36.00,,0.00,0.00,,10.00,0.00,,,,,,50.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77606,주식회사 코스팜,비타글루 제로 에이드,음료류,100g,200ml,75.00g,197.000,,0.50,0.40,,95.10,0.60,,,,,,11.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77613,㈜이디야 드림팩토리,이디야 제로 아이스티 복숭아 파우더,음료류,100g,200ml,"1,000.000g",20.00,,0.75,0.00,,99.00,0.00,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77614,㈜이디야 드림팩토리,제로아이스티 레몬맛,음료류,100g,200ml,240.000g,43.00,,0.00,0.00,,97.00,0.00,,,,,,10.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77615,㈜이디야 드림팩토리,제로아이스티 복숭아맛,음료류,100g,200ml,240.000g,40.00,,0.00,0.00,,97.00,0.00,,,,,,15.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78240,올인원랩,베세토제로 프리미엄,음료류,100g,240ml,100.000g,23.00,,1.00,0.20,,4.40,1.00,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78368,㈜가배온,오롯이 제로슈가 커피믹스,음료류,100g,240ml,"11,000.000g",289.000,,3.83,13.29,,78.97,0.00,,,,,,22.00,,,,,,,,,,0.00,11.86,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78410,(주)쿱,지금은커피 헤이즐넛 제로슈가 페트,음료류,100mL,240ml,350.000mL,4.00,,0.86,0.00,,0.00,0.00,,,,,,3.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
